timestamp_unix,-10,-30,-45
-9223372037,44.03,45.46,45.42
1708096506,1.47,1.47,1.47
1721830895,1.47,1.47,1.47
1721834446,1.47,1.47,1.47
1721837989,1.47,1.47,1.47
1721841537,1.47,1.47,1.47
1721845091,1.47,1.47,1.47
1721848636,1.47,1.47,1.47
1721852182,1.47,1.47,1.47
1721855721,1.47,1.47,1.47
1721859267,1.47,1.47,1.47
1721862813,1.47,1.47,1.47
1721866360,1.47,1.47,1.47
1721869904,1.47,1.47,1.47
1721873448,1.47,1.47,1.47
1721876989,1.47,1.47,1.47
1721880538,1.47,1.47,1.47
1721884102,1.47,1.47,1.47
1721887644,1.47,1.47,1.47
1721891194,1.47,1.47,1.47
1721894746,1.47,1.47,1.47
1721898286,1.47,1.47,1.47
1721901839,1.47,1.47,1.47
1721905389,1.47,1.47,1.47
1721908932,1.47,1.47,1.47
1721912468,1.47,1.47,1.47
1721916013,1.47,1.47,1.47
1721919553,1.47,1.47,1.47
1721923102,1.47,1.47,1.47
1721926663,1.47,1.47,1.47
1721930209,1.47,1.47,1.47
1721933753,1.47,1.47,1.47
1721937303,1.47,1.47,1.47
1721940842,1.47,1.47,1.47
1721944391,1.47,1.47,1.47
1721947934,1.47,1.47,1.47
1721951484,1.47,1.47,1.47
1721955027,1.47,1.47,1.47
1721958576,1.47,1.47,1.47
1721962118,1.47,1.47,1.47
1721965670,1.47,1.47,1.47
1721969234,1.47,1.47,1.47
1721972778,1.47,1.47,1.47
1721976324,1.47,1.47,1.47
1721979886,1.47,1.47,1.47
1721983448,1.47,1.47,1.47
1721987010,1.47,1.47,1.47
1721990553,1.47,1.47,1.47
1721994102,1.47,1.47,1.47
1721997650,1.47,1.47,1.47
1722001198,1.47,1.47,1.47
1722004741,1.47,1.47,1.47
1722008285,1.47,1.47,1.47
1722011875,1.47,1.47,1.47
1722015444,1.47,1.47,1.47
1722018986,1.47,1.47,1.47
1722022527,1.47,1.47,1.47
1722026069,1.47,1.47,1.47
1722029612,1.47,1.47,1.47
1722033161,1.47,1.47,1.47
1722036711,1.47,1.47,1.47
