timestamp_unix,-10,-30,-45
-9223372037,44.75,44.27,46.62
1708014153,1.47,1.47,1.47
1709891540,9.16,5.74,25.89
1709895087,9.2,5.54,25.89
1709898659,9.21,5.74,25.85
1709902224,9.21,5.88,25.81
1709905779,9.21,5.54,25.81
1709909340,9.26,5.58,25.91
1709912907,9.25,5.7,25.86
1709916474,9.24,5.51,25.87
1709920034,9.28,5.6,25.91
1709923594,9.27,5.52,25.98
1709927156,9.26,5.52,25.96
1709930718,9.25,5.78,25.98
1709934289,9.29,5.7,26.05
1709937857,9.29,5.52,26.01
1709941417,9.29,5.54,26.07
1709944983,9.29,5.59,26.03
1709948551,9.29,5.6,26.1
1709952113,9.24,5.52,26.12
1709955678,9.24,5.53,26.04
1709959241,9.25,5.62,26.15
1709962802,9.25,5.76,26.14
1709966370,9.22,5.72,26.22
1709969935,9.22,5.54,26.18
1709973494,9.24,5.48,26.22
1709977059,9.2,5.73,26.18
1709980629,9.2,5.73,26.28
1709984203,9.17,5.78,26.29
1709987771,9.17,5.52,26.26
1709991327,9.18,5.71,26.32
1709994890,9.18,5.53,26.39
1709998449,9.17,5.59,26.42
1710002012,9.16,5.63,26.43
1710005577,9.2,5.66,26.5
1710009136,9.18,5.55,26.45
1710012705,9.22,5.66,26.47
1710016264,9.21,5.8,26.54
1710019827,9.2,5.73,26.56
1710023391,9.23,5.85,26.59
1710026954,9.23,5.61,26.65
1710030518,9.22,5.81,26.61
1710034083,9.23,5.64,26.63
1710037648,9.22,5.76,26.73
1710041210,9.22,5.76,26.73
1710044776,9.22,5.84,26.67
1710048344,9.22,5.63,26.77
1710051908,9.19,5.84,26.76
1710055470,9.19,5.55,26.82
1710059031,9.2,5.64,26.74
1710062598,9.2,5.86,26.78
1710066166,9.16,5.65,26.79
1710069728,9.17,5.65,26.82
1710073289,9.17,6.0,26.79
1710076855,9.17,5.81,26.8
1710080415,9.17,5.94,26.9
1710083975,9.15,5.68,26.97
1710087535,9.19,5.68,26.97
1710091100,9.18,5.7,26.97
1710094662,9.2,5.86,26.97
1710098225,9.23,5.88,27.02
1710101800,9.22,5.73,27.0
1710105374,9.25,5.88,27.09
1710108942,9.24,5.99,27.04
1710112503,9.26,5.97,27.11
1710116066,9.24,6.13,27.0
1710119632,9.28,5.8,27.08
1710123191,9.27,5.76,27.12
1710126759,9.26,5.81,27.13
1710130323,9.26,5.99,27.14
1710133884,9.3,5.93,27.1
1710137446,9.29,5.78,27.18
1710141011,9.28,5.77,27.17
1710144579,9.28,5.75,27.18
1710148141,9.32,5.81,27.23
1710151710,9.32,5.81,27.22
1710155275,9.31,5.84,27.25
1710158838,9.35,6.0,27.23
1710162401,9.34,5.85,27.27
1710165965,9.37,5.87,27.28
1710169529,9.36,5.8,27.35
1710173088,9.39,5.87,27.34
1710176652,9.38,5.89,27.31
1710180217,9.41,6.04,27.32
1710183777,9.4,5.98,27.34
1710187341,9.43,5.92,27.34
1710190906,9.42,6.18,27.35
1710194470,9.45,5.9,27.38
1710198039,9.45,5.94,27.42
1710201606,9.44,5.93,27.39
1710205159,9.47,6.17,27.4
1710208718,9.47,5.96,27.41
1710212282,9.47,6.17,27.43
1710215844,9.47,5.93,27.46
1710219412,9.47,5.9,27.43
1710222979,9.47,5.98,27.51
1710226537,9.47,5.97,27.43
1710230102,9.46,6.2,27.46
1710233666,9.47,6.01,27.45
1710237228,9.51,5.97,27.52
1710240792,9.5,6.01,27.48
1710244351,9.5,6.01,27.68
1710247909,9.5,6.14,27.5
1710251468,9.5,6.03,27.54
1710255030,9.53,6.01,27.43
1710258596,9.53,6.2,27.55
1710262162,9.52,6.01,27.58
1710265723,9.52,6.01,27.53
1710269288,9.51,5.97,27.56
1710272853,9.54,6.24,27.56
1710276415,9.54,6.03,27.57
1710279979,9.54,6.04,27.6
1710283537,9.54,6.03,27.6
1710287100,9.54,6.03,27.59
1710290662,9.54,6.05,27.62
1710294222,9.54,6.22,27.62
1710297785,9.54,6.03,27.63
1710301347,9.51,6.0,27.62
1710304907,9.51,6.01,27.64
1710308466,9.52,6.01,27.58
1710312025,9.53,6.03,27.66
1710315590,9.53,6.03,27.62
1710319158,9.5,6.29,27.71
1710322724,9.51,6.25,27.69
1710326287,9.52,6.23,27.67
1710329850,9.48,6.08,27.67
1710333415,9.49,6.03,27.7
1710336977,9.53,6.07,27.67
1710340541,9.53,6.03,27.69
1710344102,9.52,6.04,27.76
1710347666,9.56,6.26,27.68
1710351229,9.54,6.08,27.73
1710354796,9.58,6.35,27.77
1710358360,9.62,6.18,27.75
1710361933,9.6,6.08,27.82
1710365504,9.64,6.11,27.71
1710369076,9.62,6.2,27.78
1710372638,9.61,6.31,27.83
1710376203,9.64,6.27,27.77
1710379767,9.63,6.33,27.87
1710383326,9.67,6.38,27.8
1710386894,9.66,6.18,27.78
1710390457,9.7,6.21,27.87
1710394020,9.68,6.1,27.86
1710397576,9.68,6.15,27.93
1710401139,9.71,6.14,27.82
1710404706,9.71,6.14,27.82
1710408280,9.71,6.17,27.82
1710411845,9.74,6.45,27.89
1710415415,9.74,6.16,27.87
1710418980,9.77,6.35,27.95
1710422541,9.76,6.41,27.87
1710426107,9.75,6.26,27.91
1710429667,9.78,6.25,27.94
1710433230,9.81,6.44,28.01
1710436793,9.83,6.29,27.95
1710440358,9.85,6.28,27.99
1710443918,9.88,6.29,27.95
1710447479,9.86,6.17,27.98
1710451045,9.88,6.23,27.98
1710454612,9.87,6.47,27.97
1710458171,9.9,6.33,27.91
1710461738,9.9,6.39,27.94
1710465298,9.89,6.22,28.14
1710468861,9.93,6.33,28.1
1710472422,9.92,6.33,27.95
1710475982,9.92,6.35,28.05
1710479547,9.92,6.24,28.01
1710483114,9.91,6.52,27.98
1710486679,9.96,6.47,28.0
1710490245,9.96,6.34,28.05
1710493811,9.95,6.19,28.02
1710497377,9.95,6.29,28.07
1710500953,9.94,6.5,28.04
1710504514,9.98,6.54,28.07
1710508079,9.98,6.32,28.07
1710511644,9.98,6.56,28.06
1710515208,10.01,6.38,28.11
1710518769,10.0,6.3,28.13
1710522363,10.03,6.44,28.09
1710525920,10.02,6.34,28.12
1710529482,10.04,6.38,28.12
1710533039,10.03,6.51,28.11
1710536606,10.06,6.47,28.16
1710540171,10.05,6.54,28.1
1710543727,10.04,6.39,28.15
1710547292,10.07,6.54,28.14
1710550853,10.07,6.52,28.18
1710554418,10.07,6.37,28.19
1710557979,10.06,6.37,28.21
1710561541,10.06,6.61,28.2
1710565105,10.1,6.62,28.21
1710568671,10.1,6.4,28.17
1710572232,10.1,6.69,28.27
1710575802,10.1,6.65,28.22
1710579362,10.06,6.6,28.26
1710582923,10.06,6.43,28.21
1710586486,10.06,6.58,28.25
1710590052,10.06,6.41,28.26
1710593617,10.06,6.63,28.3
1710597181,10.07,6.39,28.25
1710600745,10.07,6.46,28.38
1710604308,10.07,6.61,28.3
1710607869,10.08,6.62,28.3
1710611432,10.04,6.56,28.33
1710614993,10.04,6.68,28.3
1710618557,10.05,6.59,28.36
1710622129,10.05,6.43,28.3
1710625696,10.02,6.55,28.28
1710629268,10.03,6.74,28.39
1710632829,10.04,6.66,28.27
1710636392,10.01,6.54,28.34
1710639956,10.02,6.67,28.36
1710643515,9.99,6.63,28.32
1710647078,10.01,6.42,28.31
1710650646,9.98,6.67,28.34
1710654208,9.95,6.46,28.31
1710657773,9.96,6.59,28.3
1710661336,9.94,6.5,28.32
1710664900,9.96,6.69,28.49
1710668472,9.93,6.42,28.31
1710672044,9.9,6.6,28.37
1710675619,9.92,6.47,28.37
1710679181,9.93,6.61,28.32
1710682742,9.9,6.41,28.36
1710686303,9.94,6.33,28.32
1710689864,9.95,6.56,28.39
1710693427,9.93,6.31,28.39
1710696988,9.98,6.44,28.39
1710700547,9.97,6.66,28.38
1710704115,9.96,6.67,28.34
1710707679,9.96,6.62,28.35
1710711242,9.99,6.63,28.36
1710714808,9.99,6.75,28.36
1710718373,9.95,6.77,28.3
1710721936,9.95,6.65,28.37
1710725502,9.95,6.69,28.34
1710729068,9.96,6.48,28.39
1710732627,9.97,6.61,28.38
1710736191,9.97,6.47,28.44
1710739760,9.93,6.5,28.44
1710743329,9.95,6.45,28.43
1710746891,9.91,6.56,28.39
1710750460,9.92,6.65,28.38
1710754031,9.93,6.62,28.39
